2019-01-28,14.78,-93.59,4.2,"OFFSHORE CHIAPAS, MEXICO"
2019-01-28,18.4,-68.96,2.8,DOMINICAN REPUBLIC REGION
2019-01-28,-21.23,-178.94,4.5,FIJI REGION
2019-01-27,-24.16,-67.33,4.6,"SALTA, ARGENTINA"
2019-01-27,53.2,-0.25,2.2,"ENGLAND, UNITED KINGDOM"
2019-01-27,35.48,28.52,2.7,EASTERN MEDITERRANEAN SEA
2019-01-27,-10.01,118.84,3.7,"SOUTH OF SUMBAWA, INDONESIA"
2019-01-27,37.18,32.7,2.0,CENTRAL TURKEY
2019-01-27,5.58,123.96,4.2,CELEBES SEA
2019-01-27,-2.93,146.34,4.9,"ADMIRALTY ISLANDS REGION, P.N.G."
2019-01-27,39.75,73.81,3.2,KYRGYZSTAN
2019-01-27,42.92,13.11,2.4,CENTRAL ITALY
2019-01-27,42.92,13.11,2.4,CENTRAL ITALY
2019-01-27,40.99,39.94,2.0,EASTERN TURKEY
2019-01-27,38.78,15.56,2.4,"SICILY, ITALY"
2019-01-27,40.28,-121.12,2.5,NORTHERN CALIFORNIA
2019-01-27,15.44,-94.88,4.3,"OFFSHORE OAXACA, MEXICO"
2019-01-27,-9.29,159.27,4.8,SOLOMON ISLANDS
2019-01-27,39.55,-29.78,3.0,"AZORES ISLANDS, PORTUGAL"
2019-01-27,60.28,-153.06,2.9,SOUTHERN ALASKA
2019-01-27,-10.36,118.74,4.0,"SOUTH OF SUMBAWA, INDONESIA"
2019-01-27,-34.23,148.93,2.3,"NEW SOUTH WALES, AUSTRALIA"
2019-01-27,19.49,-155.59,2.0,"ISLAND OF HAWAII, HAWAII"
2019-01-27,39.62,-29.78,3.1,"AZORES ISLANDS, PORTUGAL"
2019-01-27,18.18,-103.59,4.1,"OFFSHORE MICHOACAN, MEXICO"
2019-01-27,39.52,-29.82,3.3,"AZORES ISLANDS, PORTUGAL"
2019-01-27,36.48,28.67,2.0,DODECANESE IS.-TURKEY BORDER REG
2019-01-27,33.56,-118.25,2.4,"SAN PEDRO CHANNEL, CALIFORNIA"
2019-01-27,39.35,-29.88,3.1,"AZORES ISLANDS, PORTUGAL"
2019-01-27,16.35,-95.63,3.9,"OAXACA, MEXICO"
2019-01-27,39.37,-29.67,3.0,"AZORES ISLANDS, PORTUGAL"
2019-01-27,17.06,-94.96,3.7,"OAXACA, MEXICO"
2019-01-27,39.13,-30.12,3.1,"AZORES ISLANDS, PORTUGAL"
2019-01-27,39.48,-29.85,3.4,"AZORES ISLANDS, PORTUGAL"
2019-01-27,39.23,71.24,2.8,TAJIKISTAN
2019-01-27,15.77,-95.09,3.8,"OFFSHORE OAXACA, MEXICO"
2019-01-27,39.47,-29.87,3.4,"AZORES ISLANDS, PORTUGAL"
2019-01-27,39.5,-29.85,3.9,"AZORES ISLANDS, PORTUGAL"
2019-01-27,38.74,-122.69,2.2,NORTHERN CALIFORNIA
2019-01-27,-32.28,150.82,2.2,"NEW SOUTH WALES, AUSTRALIA"
2019-01-27,39.47,-29.78,3.3,"AZORES ISLANDS, PORTUGAL"
2019-01-27,16.57,-95.16,3.9,"OAXACA, MEXICO"
2019-01-27,-30.68,117.01,2.5,WESTERN AUSTRALIA
2019-01-27,16.24,-96.82,3.9,"OAXACA, MEXICO"
2019-01-27,16.05,-92.97,3.6,"CHIAPAS, MEXICO"
2019-01-27,39.42,-29.92,3.1,"AZORES ISLANDS, PORTUGAL"
2019-01-27,16.33,145.66,4.5,"ANATAHAN REG, N. MARIANA ISLANDS"
2019-01-27,38.97,-30.2,3.0,"AZORES ISLANDS, PORTUGAL"
2019-01-27,39.53,-29.85,3.4,"AZORES ISLANDS, PORTUGAL"
2019-01-27,39.57,-29.85,3.3,"AZORES ISLANDS, PORTUGAL"
2019-01-27,41.13,15.13,2.1,SOUTHERN ITALY
2019-01-27,36.95,27.6,2.6,DODECANESE IS.-TURKEY BORDER REG
2019-01-27,16.62,-100.01,4.3,"OFFSHORE GUERRERO, MEXICO"
2019-01-27,2.4,128.77,4.2,"HALMAHERA, INDONESIA"
2019-01-27,39.94,73.64,2.9,KYRGYZSTAN
2019-01-27,38.57,70.36,4.4,TAJIKISTAN
2019-01-27,43.54,19.31,2.5,SERBIA
2019-01-27,39.41,16.76,2.3,SOUTHERN ITALY
2019-01-27,15.39,-94.95,4.2,"OFFSHORE OAXACA, MEXICO"
2019-01-27,53.15,-166.75,3.6,"FOX ISLANDS, ALEUTIAN ISLANDS"
2019-01-27,24.29,125.26,4.9,"SOUTHWESTERN RYUKYU ISL., JAPAN"
2019-01-27,38.82,-122.77,2.1,NORTHERN CALIFORNIA
2019-01-27,38.82,-122.77,2.1,NORTHERN CALIFORNIA
2019-01-27,39.01,30.05,2.0,WESTERN TURKEY
2019-01-27,34.27,-119.58,3.0,"SANTA BARBARA CHANNEL, CALIF."
2019-01-27,59.86,-152.96,3.7,SOUTHERN ALASKA
2019-01-27,48.89,81.29,3.6,EASTERN KAZAKHSTAN
2019-01-27,-20.16,-177.77,5.8,FIJI REGION
2019-01-27,-30.12,-71.31,3.2,"COQUIMBO, CHILE"
2019-01-27,63.95,-19.36,3.2,ICELAND
2019-01-27,19.56,-103.98,3.5,"JALISCO, MEXICO"
2019-01-27,18.88,-68.67,3.2,DOMINICAN REPUBLIC
2019-01-27,15.57,-95.06,4.0,"OFFSHORE OAXACA, MEXICO"
2019-01-27,37.53,29.98,2.0,WESTERN TURKEY
2019-01-27,16.43,-95.11,4.0,"OAXACA, MEXICO"
2019-01-27,45.58,26.48,3.1,ROMANIA
2019-01-27,36.38,13.04,3.0,CENTRAL MEDITERRANEAN SEA
2019-01-27,-9.87,118.86,3.7,"SUMBAWA REGION, INDONESIA"
2019-01-27,38.97,26.41,2.3,NEAR THE COAST OF WESTERN TURKEY
2019-01-27,42.61,-111.44,2.0,SOUTHERN IDAHO
2019-01-27,16.28,-98.13,3.0,"OAXACA, MEXICO"
2019-01-27,43.68,11.09,2.0,CENTRAL ITALY
2019-01-27,16.33,-98.28,3.0,"OAXACA, MEXICO"
2019-01-27,-22.91,-68.69,3.5,"ANTOFAGASTA, CHILE"
2019-01-27,16.72,-94.98,3.7,"OAXACA, MEXICO"
2019-01-27,43.14,11.01,2.5,CENTRAL ITALY
2019-01-27,43.13,11.01,3.0,CENTRAL ITALY
